,Unnamed: 0,Unnamed: 0.1,NODE_ID,ARS-ID,정류소명,좌표X,좌표Y,좌표
0,0,0,100000001,1001,종로2가사거리,126.9877861534,37.5697641508,"CNN Cafe, 삼일대로, 종로3가, 종로1·2·3·4가동, 종로구, 서울, 03140, 대한민국"
1,1,1,100000002,1002,창경궁.서울대학교병원,126.9965201597,37.5791788583,"창경궁, 185, 창경궁로, 종로1·2·3·4가동, 종로구, 서울, 03075, 대한민국"
2,2,2,100000003,1003,명륜3가.성대입구,126.9982901625,37.5827088189,"Subway, 창경궁로, 혜화동, 종로구, 서울, 03075, 대한민국"
3,3,3,100000004,1004,종로2가.삼일교,126.9875072018,37.5685822333,"서울한양도성, 성북로, 성북동, 성북구, 서울, 02837, 대한민국"
4,4,4,100000005,1005,혜화동로터리.여운형활동터,127.0016943494,37.5862299819,"혜화동로터리.여운형활동터, 창경궁로, 혜화동, 종로구, 서울, 03075, 대한민국"
5,5,5,101000305,1006,서대문역사거리,126.966960795,37.5662075233,"서대문역 3번 출구, 새문안로, 교남동, 종로구, 서울, 03735, 대한민국"
6,6,6,100000380,1007,서울역사박물관.경희궁앞,126.9704199006,37.569098089,"서울역사박물관.경희궁앞, 새문안로, 사직동, 종로구, 서울, 03177, 대한민국"
7,7,7,100000379,1008,서울역사박물관.경희궁앞,126.970441967,37.5693360157,"서울역사박물관.경희궁앞, 새문안로, 사직동, 종로구, 서울, 03177, 대한민국"
8,8,8,100000384,1009,광화문,126.9752405641,37.5700507533,"에스호텔, 새문안로, 사직동, 종로구, 서울, 03186, 대한민국"
9,9,9,100000385,1010,광화문,126.9780908549,37.5702957096,"교보생명빌딩, 1, 종로, 종로3가, 종로1·2·3·4가동, 종로구, 서울, 03154, 대한민국"
10,10,10,100000386,1011,종로1가,126.981,37.570072,"종로1가, 종로 자전거 전용로, 종로1·2·3·4가동, 종로구, 서울, 03188, 대한민국"
11,11,11,100000387,1012,종로1가,126.9813905902,37.5702666069,"서울한양도성, 성북로, 성북동, 성북구, 서울, 02837, 대한민국"
12,12,12,100000388,1013,종로2가,126.985541114,37.570087252,"서울한양도성, 성북로, 성북동, 성북구, 서울, 02837, 대한민국"
13,13,13,100000389,1014,종로2가,126.9862540445,37.5702679499,"서울 한양도성, 성북로, 성북동, 성북구, 서울, 02837, 대한민국"
14,14,14,100000390,1015,종로3가.탑골공원,126.9895689652,37.5701875394,"서울한양도성, 성북로, 성북동, 성북구, 서울, 02837, 대한민국"
15,15,15,100000391,1016,종로3가.탑골공원,126.9899682503,37.5703886931,"서울한양도성, 성북로, 성북동, 성북구, 서울, 02837, 대한민국"
16,16,16,100000392,1017,종로4가.종묘,126.9947286676,37.5704168801,"GS25, 종로 자전거 전용로, 종로3가, 종로1·2·3·4가동, 종로구, 서울, 03139, 대한민국"
17,17,17,100000393,1018,종로4가.종묘,126.9952769536,37.5706002885,"종로4가종묘, 종로, 종로3가, 종로1·2·3·4가동, 종로구, 서울, 03139, 대한민국"
18,18,18,100000394,1019,종로5가.광장시장,126.9988533013,37.5707157083,"종로, 종로3가, 종로1·2·3·4가동, 종로구, 서울, 03129, 대한민국"
19,19,19,100000395,1020,종로5가.광장시장,126.9993198827,37.5709076392,"종로5가.광장시장(중), 종로, 종로3가, 종로1·2·3·4가동, 종로구, 서울, 03129, 대한민국"
20,20,20,100000396,1021,종로6가.동대문종합시장,127.0034688409,37.5709177804,"종로6가, 종로 자전거 전용로, 종로5·6가동, 종로구, 서울, 03126, 대한민국"
21,21,21,100000397,1022,종로6가.동대문종합시장,127.0057093611,37.571151812,"종로, 종로5·6가동, 종로구, 서울, 03126, 대한민국"
22,22,22,100000398,1023,동대문역.흥인지문,127.0134620695,37.5722800814,"동대문, 종로, 창신1동, 종로구, 서울, 03121, 대한민국"
23,23,23,100000365,1037,동대문(흥인지문),127.0124927764,37.5721671928,"동대문, 302, 종로, 창신2동, 종로구, 서울, 03121, 대한민국"
24,24,24,100000366,1041,동묘앞,127.017533,37.573432,"종로김밥, 종로, 숭인2동, 종로구, 서울, 02586, 대한민국"
25,25,25,100000367,1044,동묘앞,127.0196389758,37.57430372,"숭인동, 종로, 숭인2동, 종로구, 서울, 02586, 대한민국"
26,26,26,100000006,1101,경기상고,126.9694326007,37.5875738987,"경기상고, 자하문로, 청운효자동, 종로구, 서울, 03032, 대한민국"
27,27,27,100000007,1102,신교동,126.9703409831,37.5833029548,"효자동, 자하문로, 청운효자동, 종로구, 서울, 03032, 대한민국"
28,28,28,100000008,1103,경기상고,126.9696701141,37.5871710777,"경복고등학교, 9, 자하문로28가길, 청운효자동, 종로구, 서울, 03047, 대한민국"
29,29,29,100000009,1104,경복고교,126.9710437135,37.5851124767,"경복고교, 자하문로28길, 청운효자동, 종로구, 서울, 03032, 대한민국"
30,30,30,100000010,1105,청운중학교,126.9725944389,37.5879008533,"청운중학교, 창의문로, 청운효자동, 종로구, 서울, 03048, 대한민국"
31,31,31,100000011,1106,자하문고개.윤동주문학관,126.9671282401,37.5921935787,"자하문고개, 윤동주시인의언덕, 창의문로, 청운효자동, 종로구, 서울, 03048, 대한민국"
32,32,32,100000012,1107,자하문고개.윤동주문학관,126.9671676756,37.5922574065,"자하문고개, 창의문로, 청운효자동, 종로구, 서울, 03048, 대한민국"
33,33,33,100000013,1108,청운중학교,126.9724614507,37.5881286565,"청운중학교, 창의문로, 청운효자동, 종로구, 서울, 03048, 대한민국"
34,34,34,100000014,1109,경복고교,126.9711479623,37.5850459315,"경복고교, 자하문로28길, 청운효자동, 종로구, 서울, 03032, 대한민국"
35,35,35,100000015,1110,통인시장종로구보건소,126.9711088601,37.5803317347,"통인시장종로구보건소, 자하문로, 청운효자동, 종로구, 서울, 03032, 대한민국"
36,36,36,100000016,1111,통인시장종로구보건소,126.971244042,37.5804892941,"통인시장종로구보건소, 자하문로14길, 청운효자동, 종로구, 서울, 03044, 대한민국"
37,37,37,100000017,1112,효자동,126.9705347538,37.5830818402,"효자동, 자하문로, 청운효자동, 종로구, 서울, 03032, 대한민국"
38,38,38,100000018,1113,사직단.어린이도서관,126.9680206454,37.5751125217,"사직공원, 사직로, 사직동, 종로구, 서울, 03027, 대한민국"
39,39,39,100000019,1114,사직동주민센터,126.971317861,37.5760900645,"사직동주민센터 / 경복궁역, 사직로, 사직동, 종로구, 서울, 03169, 대한민국"
40,40,40,100000020,1115,경복궁역,126.9722922115,37.5768887748,"적선동, 자하문로, 사직동, 종로구, 서울, 03044, 대한민국"
41,41,41,100000021,1116,경복궁역,126.9721843535,37.5776406417,"올리바가든, 16, 자하문로, 사직동, 종로구, 서울, 03044, 대한민국"
42,42,42,100000022,1117,경복궁,126.9787204661,37.5756938103,"경복궁, 사직로, 종로1·2·3·4가동, 종로구, 서울, 03142, 대한민국"
43,43,43,100000023,1118,KT광화문지사,126.9772022826,37.5724045047,"세종문화회관, 175, 세종대로, 종로1·2·3·4가동, 종로구, 서울, 03141, 대한민국"
44,44,44,100000025,1120,광화문,126.9764106652,37.5700398187,"Goryeo Samgyetang ginseng Chix, 새문안로, 사직동, 종로구, 서울, 03186, 대한민국"
45,45,45,100000028,1123,서울역사박물관.경교장.강북삼성병원,126.9713844203,37.5699306396,"전차 381호, 새문안로, 사직동, 종로구, 서울, 03177, 대한민국"
46,46,46,100000029,1124,광화문.금호아시아나본관앞,126.9731310593,37.5702090071,"광화문.금호아시아나본관앞, 새문안로, 사직동, 종로구, 서울, 03186, 대한민국"
47,47,47,100000030,1125,광화문,126.9757675414,37.5702390837,"광화문, 새문안로, 사직동, 종로구, 서울, 03186, 대한민국"
48,48,48,100000031,1126,세종문화회관,126.9766708825,37.5735846442,"광화문광장, 사직로8길, 사직동, 종로구, 서울, 03171, 대한민국"
49,49,49,100000032,1127,서울경찰청.경복궁역,126.9714954531,37.5759010413,"경복궁역 7번출구 앞, 사직로, 사직동, 종로구, 서울, 03169, 대한민국"
50,50,50,100000033,1128,사직단,126.9680704944,37.5749465941,"사직공원, 사직로, 사직동, 종로구, 서울, 03169, 대한민국"
51,51,51,100000034,1129,광화문광화문빌딩,126.9768398269,37.5696924869,"광화문종합관광안내소, 215, 세종대로, 종로1·2·3·4가동, 종로구, 서울, 03186, 대한민국"
52,52,52,100000035,1130,덕성여중고,126.9819731191,37.5757394332,"서울한양도성, 성북로, 성북동, 성북구, 서울, 02837, 대한민국"
53,53,53,100000036,1131,안국역.종로경찰서.서울공예박물관,126.984096286,37.5759711778,"서울 한양도성, 성북로, 성북동, 성북구, 서울, 02837, 대한민국"
54,54,54,100000037,1132,국민은행세검정지점,126.960969,37.604688,"국민은행세검정지점, 진흥로, 부암동, 종로구, 서울, 03013, 대한민국"
55,55,55,100000038,1133,세검정초등학교,126.9612835938,37.6024879601,"세검정초등학교, 세검정로, 부암동, 종로구, 서울, 03018, 대한민국"
56,56,56,100000039,1134,세검정.상명대,126.9587714965,37.6006650163,"세검정, 세검정로, 부암동, 종로구, 서울, 03018, 대한민국"
57,57,57,100000040,1135,상명대입구.석파랑,126.958688,37.599605,"상명대입구, 자하문로, 부암동, 종로구, 서울, 03018, 대한민국"
58,58,58,100000041,1136,하림각,126.9618276217,37.5982689981,"하림각, 자하문로, 부암동, 종로구, 서울, 03018, 대한민국"
59,59,59,100000042,1137,자하문터널입구.석파정,126.9637111581,37.5955802677,"자하문터널입구, 자하문로, 부암동, 종로구, 서울, 03018, 대한민국"
60,60,60,100000043,1138,부암동주민센터.무계원,126.964027,37.592874,"영화 '기생충' 촬영지, 자하문터널, 부암동, 종로구, 서울, 03047, 대한민국"
61,61,61,100000044,1139,부암동주민센터.무계원,126.9651309715,37.5927575406,"부암동주민센터.무계원, 창의문로, 부암동, 종로구, 서울, 03048, 대한민국"
62,62,62,100000045,1140,자하문터널입구.석파정,126.9638097255,37.5955917876,"자하문터널입구, 자하문로, 부암동, 종로구, 서울, 03018, 대한민국"
63,63,63,100000046,1141,하림각,126.9622117002,37.5981436329,"하림각, 자하문로, 부암동, 종로구, 서울, 03018, 대한민국"
64,64,64,100000047,1142,상명대입구.세검정교회,126.9592185771,37.5995597419,"상명대입구, 자하문로, 부암동, 종로구, 서울, 03018, 대한민국"
65,65,65,100000048,1143,세검정.상명대,126.9588889836,37.6006149939,"세검정, 세검정로, 부암동, 종로구, 서울, 03018, 대한민국"
66,66,66,100000049,1144,세검정초등학교,126.961331061,37.6022912367,"세검정초등학교앞, 세검정로, 부암동, 종로구, 서울, 03018, 대한민국"
67,67,67,100000051,1146,국민은행세검정지점,126.9611311347,37.6047041061,"국민은행세검정지점, 진흥로, 부암동, 종로구, 서울, 03013, 대한민국"
68,68,68,100000053,1148,승가사입구,126.9563453023,37.6115873346,"하비에르 국제학교, 23, 비봉4길, 평창동, 종로구, 서울, 03000, 대한민국"
69,69,69,100000054,1149,구기동현대빌라,126.956472597,37.6100359327,"구기동현대빌라, 비봉길, 평창동, 종로구, 서울, 03000, 대한민국"
70,70,70,100000055,1150,구기터널.삼성출판박물관,126.956183962,37.608540394,"진흥로, 평창동, 종로구, 서울, 03000, 대한민국"
71,71,71,100000056,1151,구기터널.삼성출판박물관,126.9564398314,37.6083597993,"쉐레이암반수사우나, 진흥로, 평창동, 종로구, 서울, 03000, 대한민국"
72,72,72,100000057,1152,구기동,126.9585967697,37.6070445065,"구기동, 진흥로, 평창동, 종로구, 서울, 03013, 대한민국"
73,73,73,100000058,1153,구기동,126.9590555591,37.6069542341,"구기동, 진흥로, 평창동, 종로구, 서울, 03013, 대한민국"
74,74,74,100000059,1154,승가사입구,126.9564593194,37.6114399205,"승가사입구, 비봉길, 평창동, 종로구, 서울, 03000, 대한민국"
75,75,75,100000060,1155,갑을씨티텔앞,126.9635570904,37.6043236614,"갑을씨티텔앞, 평창문화로, 평창동, 종로구, 서울, 03018, 대한민국"
76,76,76,100000061,1156,평창파출소,126.9660715643,37.6052849029,"외환은행 평창동지점, 평창문화로, 평창동, 종로구, 서울, 03009, 대한민국"
77,77,77,100000062,1157,평창동주민센터,126.9695657901,37.6066085153,"코코브루니, 평창문화로, 평창동, 종로구, 서울, 03009, 대한민국"
78,78,78,100000063,1158,일성아파트,126.972938181,37.6088011743,"일성아파트, 평창문화로, 평창동, 종로구, 서울, 03009, 대한민국"
79,79,79,100000064,1159,롯데아파트,126.9764903684,37.6103923328,"롯데삼성아파트, 평창문화로, 평창동, 종로구, 서울, 03009, 대한민국"
80,80,80,100000065,1160,롯데아파트,126.97608754,37.6100941102,"안성타워주상복합, 평창문화로, 평창동, 종로구, 서울, 03009, 대한민국"
81,81,81,100000066,1161,벽산평창힐스아파트,126.9727676987,37.6082771069,"섬진강민물장어, 평창문화로, 평창동, 종로구, 서울, 03009, 대한민국"
82,82,82,100000067,1162,예능교회,126.9700286792,37.6066269493,"퍙, 평창문화로, 평창동, 종로구, 서울, 03009, 대한민국"
83,83,83,100000068,1163,서울예술고등학교.평창동주민센터,126.9675554877,37.6058704536,"7, 평창문화로, 평창동, 종로구, 서울, 03009, 대한민국"
84,84,84,100000069,1164,화정박물관,126.9647520438,37.6045928919,"화정박물관, 평창문화로, 평창동, 종로구, 서울, 03018, 대한민국"
85,85,85,100000376,1165,강북삼성병원,126.9687255308,37.5680683964,"여한중화기독교 한성교회, 서울 한양도성 인왕산구간4코스, 소공동, 중구, 서울, 04512, 대한민국"
86,86,86,100000072,1167,독립문역.서대문형무소역사관,126.9593699374,37.5731514316,"103, 통일로, 무악동, 종로구, 서울, 03030, 대한민국"
87,87,87,100000073,1168,서대문.서울시교육청,126.9644319566,37.5681995005,"서대문.서울시교육청, 통일로, 교남동, 종로구, 서울, 03734, 대한민국"
88,88,88,100000368,1169,서대문역사거리.적십자병원,126.9684410002,37.567780077,"강북삼성병원, 29, 새문안로, 교남동, 평동, 서울, 03735, 대한민국"
89,89,89,100000075,1171,독립문,126.9614824815,37.571119893,"독립문, 통일로, 교남동, 종로구, 서울, 03734, 대한민국"
90,90,90,100000076,1172,창덕궁.서울돈화문국악당,126.9886004441,37.5774213234,"서울한양도성, 성북로, 성북동, 성북구, 서울, 02837, 대한민국"
91,91,91,100000077,1173,서린동.SK서린빌딩,126.9802557033,37.5691427552,"무교동, 청계천로, 종로1·2·3·4가동, 종로구, 서울, 03187, 대한민국"
92,92,92,100000078,1174,청계1가.광교,126.9849078726,37.5686078815,"서울 한양도성, 성북로, 성북동, 성북구, 서울, 02837, 대한민국"
93,93,93,100000079,1175,청계2가.수표교,126.99156451,37.5684255774,"평안상사, 청계천로, 종로3가, 종로1·2·3·4가동, 종로구, 서울, 03195, 대한민국"
94,94,94,100000080,1176,청계4가.세운교,126.9964924987,37.5688576315,"청계4가세운교, 청계천로, 종로3가, 종로1·2·3·4가동, 종로구, 서울, 03195, 대한민국"
95,95,95,100000081,1177,청계5가.광장시장,126.9998214525,37.5693781242,"청계5가광장시장, 청계천로, 종로3가, 종로1·2·3·4가동, 종로구, 서울, 03195, 대한민국"
96,96,96,100000102,1198,원남동,126.9973383362,37.5745325055,"원남동, 창경궁로, 종로3가, 종로1·2·3·4가동, 종로구, 서울, 03127, 대한민국"
97,97,97,100000103,1199,창덕궁.우리소리박물관,126.9886344578,37.5772989287,"서울한양도성, 성북로, 성북동, 성북구, 서울, 02837, 대한민국"
98,98,98,100000104,1200,안국역.종로경찰서.인사동,126.9841842323,37.5758656523,"서울한양도성, 성북로, 성북동, 성북구, 서울, 02837, 대한민국"
99,99,99,100000105,1201,조계사,126.9830699963,37.5723608203,"서울한양도성, 성북로, 성북동, 성북구, 서울, 02837, 대한민국"
100,100,100,100000106,1202,조계사,126.9828944772,37.5724880557,"서울한양도성, 성북로, 성북동, 성북구, 서울, 02837, 대한민국"
101,101,101,100000107,1203,안국동,126.982783677,37.5746126493,"서울한양도성, 성북로, 성북동, 성북구, 서울, 02837, 대한민국"
102,102,102,100000108,1204,종로5가.효제동.김상옥의거터,127.0021111571,37.5744636711,"종로5가.효제동.김상옥의거터, 대학로, 종로5·6가동, 종로구, 서울, 03129, 대한민국"
103,103,103,100000109,1205,종로5가.효제초등학교,127.0020279531,37.5728818279,"종로5가.효제초등학교, 대학로, 종로5·6가동, 종로구, 서울, 03129, 대한민국"
104,104,104,100000414,1209,창덕궁.돈화문국악당,126.991061212,37.5774776278,"단봉문, 율곡로, 종로3가, 종로1·2·3·4가동, 종로구, 서울, 03131, 대한민국"
105,105,105,100000116,1212,종로5가,127.0020674817,37.5705560731,"종로5가역 6번출구, 종로 자전거 전용로, 종로5·6가동, 종로구, 서울, 03126, 대한민국"
106,106,106,100000117,1213,청계6가.동대문시장,127.0028494203,37.5697520006,"청계6가동대문시장, 청계천로, 종로5·6가동, 종로구, 서울, 04563, 대한민국"
107,107,107,100000118,1214,동대문,127.0085128985,37.5717853606,"동대문, 율곡로, 종로5·6가동, 종로구, 서울, 03125, 대한민국"
108,108,108,100000119,1215,충신동,127.006331,37.574106,"충신동, 율곡로, 대학로거리, 종로5·6가동, 종로구, 서울, 03127, 대한민국"
109,109,109,100000121,1217,충신동,127.0062426155,37.5744023584,"충신동, 율곡로, 대학로거리, 종로5·6가동, 종로구, 서울, 03127, 대한민국"
110,110,110,100000122,1218,현대그룹빌딩,127.0005178806,37.5759190979,"연건동/이화동(이화장), 율곡로, 대학로거리, 이화동, 종로구, 서울, 03127, 대한민국"
111,111,111,100000123,1219,방송통신대.이화장,127.0022981851,37.5781239863,"한국방송통신대학교, 86, 대학로, 대학로거리, 이화동, 종로구, 서울, 03087, 대한민국"
112,112,112,100000124,1220,혜화역.마로니에공원,127.0021325403,37.5811068753,"혜화역.마로니에공원, 대학로, 대학로거리, 이화동, 종로구, 서울, 03075, 대한민국"
113,113,113,100000125,1221,혜화역.서울대병원입구,127.001921073,37.5810621214,"혜화역.서울대병원입구, 대학로, 대학로거리, 이화동, 종로구, 서울, 03075, 대한민국"
114,114,114,100000126,1222,방송통신대.이화장,127.0020798079,37.5781308016,"의학연구혁신센터, 71, 대학로, 대학로거리, 이화동, 종로구, 서울, 03087, 대한민국"
115,115,115,100000127,1223,이화동(이화장),127.0007063654,37.5760580629,"연건동/이화동(이화장), 율곡로, 대학로거리, 이화동, 종로구, 서울, 03127, 대한민국"
116,116,116,100000128,1224,창경궁.서울대학교병원,126.9967378562,37.5788183311,"창경궁, 창경궁로, 대학로거리, 이화동, 종로구, 서울, 03080, 대한민국"
117,117,117,100000129,1225,이화동(이화장),127.0032823109,37.5760347544,"이화동(이화장), 율곡로, 대학로거리, 이화동, 종로구, 서울, 03127, 대한민국"
118,118,118,100000130,1226,혜화동로터리,127.0008280557,37.5857259848,"혜화동로타리, 창경궁로, 혜화동, 종로구, 서울, 03075, 대한민국"
119,119,119,100000131,1227,명륜동2가.성균관대입구,126.9992936097,37.5834067263,"혜화동, 창경궁로, 혜화동, 종로구, 서울, 03075, 대한민국"
120,120,120,100000132,1228,혜화역.서울연극센터(장면총리가옥),127.0014345133,37.584037766,"혜화역.서울연극센터(장면총리가옥), 대학로, 대학로거리, 혜화동, 종로구, 서울, 03075, 대한민국"
121,121,121,100000133,1229,혜화역.동성중고(장면총리가옥),127.0015280585,37.5845415827,"혜화역.동성중고(장면총리가옥), 대학로, 대학로거리, 혜화동, 종로구, 서울, 03075, 대한민국"
122,122,122,100000135,1231,종로구민회관.창신동두산아파트,127.0155867992,37.5740922328,"창신동두산아파트, 지봉로, 창신1동, 종로구, 서울, 03121, 대한민국"
123,123,123,100000139,1235,동묘역앞,127.0156381868,37.5716870314,"시즌빌딩, 24시 사우나, 종로52길, 창신1동, 종로구, 서울, 03121, 대한민국"
124,124,124,100000140,1236,동묘역앞,127.0157789136,37.5717866616,"동묘역앞, 지봉로, 숭인2동, 종로구, 서울, 03121, 대한민국"
125,125,125,101000307,1237,청계2가교차로,126.9878778705,37.5684809008,"PAGODA Language Institute, 삼일대로, 종로3가, 종로1·2·3·4가동, 종로구, 서울, 03140, 대한민국"
126,126,126,100000142,1238,창신3동주민센터,127.0151880645,37.5787743807,"창신3동주민센터, 지봉로, 숭인1동, 종로구, 서울, 03108, 대한민국"
127,127,127,100000143,1239,숭인1동주민센터.창신역4번출구,127.0152404443,37.5787517073,"창신3동주민센터, 지봉로, 숭인1동, 종로구, 서울, 03108, 대한민국"
128,128,128,100000144,1240,동묘역.롯데캐슬천지인,127.0156640117,37.5741819196,"동묘역.롯데캐슬천지인, 지봉로, 숭인1동, 종로구, 서울, 03108, 대한민국"
129,129,129,100000147,1243,신설동로터리,127.0229468784,37.5758561421,"신설동역 엘리베이터, 보문로1길, 숭인2동, 종로구, 서울, 02586, 대한민국"
130,130,130,100000364,1245,동묘앞,127.017840741,37.5736846482,"동묘앞, 종로, 숭인1동, 종로구, 서울, 02586, 대한민국"
131,131,131,100000150,1246,구기동현대빌라,126.9565956763,37.609642432,"구기동현대빌라, 비봉길, 평창동, 종로구, 서울, 03000, 대한민국"
132,132,132,100000151,1247,광장시장,126.9978384311,37.5695021129,"광장시장, 창경궁로, 종로3가, 종로1·2·3·4가동, 종로구, 서울, 03195, 대한민국"
133,133,133,100000153,1249,혜화경찰서,126.9975710333,37.5725842353,"종로3가, 종로1·2·3·4가동, 종로구, 서울, 03195, 대한민국"
134,134,134,100000154,1250,서울역사박물관.김구집무실(경교장),126.9721427974,37.5700297892,"서울역사박물관(경교장), 새문안로, 사직동, 종로구, 서울, 03177, 대한민국"
135,135,135,100000155,1251,청계3가.관수교,126.9937893395,37.5686091615,"청계천로, 종로3가, 종로1·2·3·4가동, 종로구, 서울, 03195, 대한민국"
136,136,136,100000156,1252,청계6가.버들다리,127.0080442227,37.5698382937,"A, 청계천로, 종로5·6가동, 종로구, 서울, 04563, 대한민국"
137,137,137,100000157,1253,청계7가.맑은내다리,127.0129568654,37.5699186017,"청계천로, 창신1동, 종로구, 서울, 03119, 대한민국"
138,138,138,100000158,1254,청계8가.영도교,127.0182740454,37.5708946343,"청계8가영도교, 청계천로, 창신1동, 종로구, 서울, 04571, 대한민국"
139,139,139,100000159,1256,원남동사거리,126.9982123686,37.5757861716,"서울대병원 원남별관, 176, 율곡로, 대학로거리, 종로1·2·3·4가동, 종로구, 서울, 03127, 대한민국"
140,140,140,100000165,1262,숭인동,127.0203787429,37.5743812645,"商住楼, 종로, 숭인2동, 종로구, 서울, 02586, 대한민국"
141,141,141,100000169,1267,조계사,126.9830466419,37.5727970374,"서울한양도성, 성북로, 성북동, 성북구, 서울, 02837, 대한민국"
142,142,142,100000174,1272,세종문화회관,126.9766820992,37.5733428706,"광화문광장, 사직로8길, 사직동, 종로구, 서울, 03171, 대한민국"
143,143,143,100000179,1277,이화동(이화장),127.0029997189,37.5761871952,"장위동유성집 종로점, 217-1, 율곡로, 대학로거리, 이화동, 종로구, 서울, 03127, 대한민국"
144,144,144,100000180,1278,상명대정문,126.9550658958,37.6016661222,"상명대학교, 홍지문2길, 부암동, 종로구, 서울, 03016, 대한민국"
145,145,145,100000181,1279,이북오도청,126.9558929899,37.6130517492,"0211, 비봉길, 평창동, 종로구, 서울, 03000, 대한민국"
146,146,146,100000188,1286,상명대입구.세검정교회,126.9597659183,37.5993933923,"상명대입구, 자하문로, 부암동, 종로구, 서울, 03018, 대한민국"
147,147,147,100000189,1287,상명대입구.석파랑,126.9583524446,37.5997667554,"상명대입구, 자하문로, 부암동, 종로구, 서울, 03018, 대한민국"
148,148,148,100000190,1288,종로중부새마을금고,127.006501742,37.5723926096,"서울종로6가우편취급국, 39, 종로41길, 종로5·6가동, 종로구, 서울, 03125, 대한민국"
149,149,149,100000191,1289,신설동로터리.신한은행앞.서울풍물시장,127.0232019754,37.5743885428,"신한은행, 난계로, 숭인2동, 종로구, 서울, 02586, 대한민국"
150,150,150,100000192,1291,청계2가.삼일교,126.9872038194,37.5682710519,"서울한양도성, 성북로, 성북동, 성북구, 서울, 02837, 대한민국"
151,151,151,100000193,1292,청계8가.황학교,127.0227587436,37.5720242074,"박오토바이, 청계천로, 숭인2동, 종로구, 서울, 04572, 대한민국"
152,152,152,100000355,1293,평창동삼성아파트,126.9786582849,37.6111447141,"102, 평창문화로, 평창동, 종로구, 서울, 03009, 대한민국"
153,153,153,100000370,1294,안국역.종로경찰서.인사동,126.9854590464,37.5764424624,"서울한양도성, 성북로, 성북동, 성북구, 서울, 02837, 대한민국"
154,154,154,100000369,1295,안국역.종로경찰서.서울공예박물관,126.9848481735,37.5763115855,"서울한양도성, 성북로, 성북동, 성북구, 서울, 02837, 대한민국"
155,155,155,100000413,1297,남인사마당,126.9875496939,37.5713121046,"서울한양도성, 성북로, 성북동, 성북구, 서울, 02837, 대한민국"
156,156,156,100900047,1500,평창파출소,126.9668406523,37.6056506192,"종로구치매지원센터, 평창문화로, 평창동, 종로구, 서울, 03009, 대한민국"
157,157,157,100900178,1501,삼청공원,126.9816830935,37.5882052194,"146, 삼청로, 삼청동, 종로구, 서울, 03049, 대한민국"
158,158,158,100900041,1502,수성동계곡,126.9642468056,37.582079256,"수성동계곡, 옥인길, 청운효자동, 종로구, 서울, 03039, 대한민국"
159,159,159,100900040,1503,명륜3가종점,126.9928619763,37.5909474119,"명륜8길, 혜화동, 종로구, 서울, 03063, 대한민국"
160,160,160,100900197,1504,명륜새마을금고,126.996701,37.587775,"명륜길, 혜화동, 종로구, 서울, 03071, 대한민국"
161,161,161,100900044,1505,서대문3번출구,126.96617073,37.5663869527,"복성각, 통일로, 충현동, 서대문구, 서울, 03735, 대한민국"
162,162,162,100900039,1506,낙산공원,127.0087266593,37.5804315002,"낙산길, 종로동부센트레빌아파트, 창신3동, 종로구, 서울, 03092, 대한민국"
163,163,163,100900037,1507,인사미술공간.세탁소,126.9893927673,37.5814087002,"의풍각, 창덕궁길, 종로1·2·3·4가동, 종로구, 서울, 03057, 대한민국"
164,164,164,100900036,1508,화정박물관,126.9648998631,37.6047771434,"화수목, 30-1, 평창문화로, 평창동, 종로구, 서울, 03018, 대한민국"
165,165,165,100900035,1509,금융연수원,126.9816318175,37.5865972134,"125, 삼청로, 삼청동, 종로구, 서울, 03054, 대한민국"
166,166,166,100900034,1510,박노수미술관,126.9666083377,37.581023839,"옥인길, 청운효자동, 종로구, 서울, 03039, 대한민국"
167,167,167,100900032,1511,샘미용실,126.9932462126,37.5903199403,"명륜길, 혜화동, 종로구, 서울, 03071, 대한민국"
168,168,168,100900031,1512,서울국제고등학교,126.9972253431,37.5890947727,"성균관로, 혜화동, 종로구, 서울, 03071, 대한민국"
169,169,169,100900029,1513,화정박물관,126.965247735,37.6050270981,"평창길, 평창동, 종로구, 서울, 03013, 대한민국"
170,170,170,100900188,1514,적십자병원후문앞,126.9651081997,37.5674610509,"Pizza Hut, 통일로, 교남동, 종로구, 서울, 03734, 대한민국"
171,171,171,100900202,1515,서울성곽.성대후문,126.9896241881,37.5893682771,"성균관대학교 인문사회과학캠퍼스, 25-2, 성균관로, 혜화동, 종로구, 서울, 03063, 대한민국"
172,172,172,100900026,1516,빨래터.고희동미술관,126.9889777903,37.5830079819,"원서동 고희동 가옥, 창덕궁길, 가회동, 종로구, 서울, 03057, 대한민국"
173,173,173,100900025,1517,세검초등학교,126.9613773877,37.6042163468,"서서울농협 세검정지점, 진흥로, 부암동, 종로구, 서울, 03013, 대한민국"
174,174,174,100900024,1518,삼청동주민센터,126.9819214379,37.5842622386,"99-1, 삼청로, 삼청동, 종로구, 서울, 03054, 대한민국"
175,175,175,100900020,1519,통인시장,126.9687475247,37.5804505598,"Yonsei Woori Pediatric Clinic, 자하문로7길, 청운효자동, 종로구, 서울, 03044, 대한민국"
176,176,176,100900021,1520,양현관,126.9936155639,37.5897963848,"양현관, 명륜길, 혜화동, 종로구, 서울, 03071, 대한민국"
